user_id,trial_order,sample_number,stimulus_type,estimate,predictive_prob_pec,diagnostic_prob_pce,first_sample_number,second_sample_number,first_type,second_type,corr_predictive_user,corr_diagnostic_user,corr_diff_user
mclnboj993uko4i8wg.wee,2,2,intermediate,55.0,0.6666666666666666,0.6666666666666666,5,2,intermediate,intermediate,-0.2629159122689161,0.3348718461530404,-0.5977877584219564
mclnboj993uko4i8wg.wee,3,6,predictive,95.0,1.0,0.5384615384615384,5,2,intermediate,intermediate,-0.2629159122689161,0.3348718461530404,-0.5977877584219564
mclnboj993uko4i8wg.wee,4,3,predictive,10.0,1.0,0.5,5,2,intermediate,intermediate,-0.2629159122689161,0.3348718461530404,-0.5977877584219564
mclnboj993uko4i8wg.wee,5,4,diagnostic,70.0,0.5384615384615384,1.0,5,2,intermediate,intermediate,-0.2629159122689161,0.3348718461530404,-0.5977877584219564
mclnboj993uko4i8wg.wee,6,1,diagnostic,70.0,0.5,1.0,5,2,intermediate,intermediate,-0.2629159122689161,0.3348718461530404,-0.5977877584219564
mclnc5k13y5h6xb29t.ass,1,4,diagnostic,30.0,0.5384615384615384,1.0,4,6,diagnostic,predictive,0.9327223634754467,-0.8541421240251288,1.7868644875005755
mclnc5k13y5h6xb29t.ass,2,6,predictive,55.0,1.0,0.5384615384615384,4,6,diagnostic,predictive,0.9327223634754467,-0.8541421240251288,1.7868644875005755
mclnc5k13y5h6xb29t.ass,3,3,predictive,70.0,1.0,0.5,4,6,diagnostic,predictive,0.9327223634754467,-0.8541421240251288,1.7868644875005755
mclnc5k13y5h6xb29t.ass,4,1,diagnostic,20.0,0.5,1.0,4,6,diagnostic,predictive,0.9327223634754467,-0.8541421240251288,1.7868644875005755
mclnc5k13y5h6xb29t.ass,5,5,intermediate,46.0,0.7,0.7,4,6,diagnostic,predictive,0.9327223634754467,-0.8541421240251288,1.7868644875005755
mclnc5k13y5h6xb29t.ass,6,2,intermediate,30.0,0.6666666666666666,0.6666666666666666,4,6,diagnostic,predictive,0.9327223634754467,-0.8541421240251288,1.7868644875005755
mclndafuqa7pm5xn1i.wee,1,6,predictive,22.0,1.0,0.5384615384615384,6,5,predictive,intermediate,-0.3489704554889542,0.27243332226255446,-0.6214037777515087
mclndafuqa7pm5xn1i.wee,2,5,intermediate,55.0,0.7,0.7,6,5,predictive,intermediate,-0.3489704554889542,0.27243332226255446,-0.6214037777515087
mclndafuqa7pm5xn1i.wee,3,3,predictive,-50.0,1.0,0.5,6,5,predictive,intermediate,-0.3489704554889542,0.27243332226255446,-0.6214037777515087
mclndafuqa7pm5xn1i.wee,4,4,diagnostic,77.0,0.5384615384615384,1.0,6,5,predictive,intermediate,-0.3489704554889542,0.27243332226255446,-0.6214037777515087
mclndafuqa7pm5xn1i.wee,5,2,intermediate,35.0,0.6666666666666666,0.6666666666666666,6,5,predictive,intermediate,-0.3489704554889542,0.27243332226255446,-0.6214037777515087
mclndafuqa7pm5xn1i.wee,6,1,diagnostic,-33.0,0.5,1.0,6,5,predictive,intermediate,-0.3489704554889542,0.27243332226255446,-0.6214037777515087
mclnhac133co78a5yp,1,5,intermediate,72.0,0.7,0.7,5,2,intermediate,intermediate,-0.41326565798669884,0.21653929649249232,-0.6298049544791912
mclnhac133co78a5yp,2,2,intermediate,66.0,0.6666666666666666,0.6666666666666666,5,2,intermediate,intermediate,-0.41326565798669884,0.21653929649249232,-0.6298049544791912
mclnhac133co78a5yp,3,1,diagnostic,35.0,0.5,1.0,5,2,intermediate,intermediate,-0.41326565798669884,0.21653929649249232,-0.6298049544791912
mclnhac133co78a5yp,4,6,predictive,50.0,1.0,0.5384615384615384,5,2,intermediate,intermediate,-0.41326565798669884,0.21653929649249232,-0.6298049544791912
mclnhac133co78a5yp,5,3,predictive,10.0,1.0,0.5,5,2,intermediate,intermediate,-0.41326565798669884,0.21653929649249232,-0.6298049544791912
mclnhac133co78a5yp,6,4,diagnostic,57.0,0.5384615384615384,1.0,5,2,intermediate,intermediate,-0.41326565798669884,0.21653929649249232,-0.6298049544791912
mclnj85zbia36mnrok.777,1,4,diagnostic,35.0,0.5384615384615384,1.0,4,6,diagnostic,predictive,-0.8493105133833247,0.6604758738057004,-1.5097863871890251
mclnj85zbia36mnrok.777,2,6,predictive,-5.0,1.0,0.5384615384615384,4,6,diagnostic,predictive,-0.8493105133833247,0.6604758738057004,-1.5097863871890251
mclnj85zbia36mnrok.777,3,5,intermediate,55.0,0.7,0.7,4,6,diagnostic,predictive,-0.8493105133833247,0.6604758738057004,-1.5097863871890251
mclnj85zbia36mnrok.777,4,2,intermediate,35.0,0.6666666666666666,0.6666666666666666,4,6,diagnostic,predictive,-0.8493105133833247,0.6604758738057004,-1.5097863871890251
mclnj85zbia36mnrok.777,5,1,diagnostic,40.0,0.5,1.0,4,6,diagnostic,predictive,-0.8493105133833247,0.6604758738057004,-1.5097863871890251
mclnj85zbia36mnrok.777,6,3,predictive,-10.0,1.0,0.5,4,6,diagnostic,predictive,-0.8493105133833247,0.6604758738057004,-1.5097863871890251
mclnrvzltrywxh6ry2.p77,1,2,intermediate,40.0,0.6666666666666666,0.6666666666666666,2,6,intermediate,predictive,-0.9379984327210525,0.7589318814710653,-1.6969303141921177
mclnrvzltrywxh6ry2.p77,2,6,predictive,0.0,1.0,0.5384615384615384,2,6,intermediate,predictive,-0.9379984327210525,0.7589318814710653,-1.6969303141921177
mclnrvzltrywxh6ry2.p77,3,5,intermediate,25.0,0.7,0.7,2,6,intermediate,predictive,-0.9379984327210525,0.7589318814710653,-1.6969303141921177
mclnrvzltrywxh6ry2.p77,4,1,diagnostic,35.0,0.5,1.0,2,6,intermediate,predictive,-0.9379984327210525,0.7589318814710653,-1.6969303141921177
mclnrvzltrywxh6ry2.p77,5,4,diagnostic,35.0,0.5384615384615384,1.0,2,6,intermediate,predictive,-0.9379984327210525,0.7589318814710653,-1.6969303141921177
mclnrvzltrywxh6ry2.p77,6,3,predictive,0.0,1.0,0.5,2,6,intermediate,predictive,-0.9379984327210525,0.7589318814710653,-1.6969303141921177
mclnvqr5bhj8trxh7b.sss,1,2,intermediate,40.0,0.6666666666666666,0.6666666666666666,2,5,intermediate,intermediate,0.9003373541576496,-0.9412617793466337,1.8415991335042832
mclnvqr5bhj8trxh7b.sss,2,5,intermediate,35.0,0.7,0.7,2,5,intermediate,intermediate,0.9003373541576496,-0.9412617793466337,1.8415991335042832
mclnvqr5bhj8trxh7b.sss,3,3,predictive,65.0,1.0,0.5,2,5,intermediate,intermediate,0.9003373541576496,-0.9412617793466337,1.8415991335042832
mclnvqr5bhj8trxh7b.sss,4,4,diagnostic,20.0,0.5384615384615384,1.0,2,5,intermediate,intermediate,0.9003373541576496,-0.9412617793466337,1.8415991335042832
mclnvqr5bhj8trxh7b.sss,5,1,diagnostic,10.0,0.5,1.0,2,5,intermediate,intermediate,0.9003373541576496,-0.9412617793466337,1.8415991335042832
mclnvqr5bhj8trxh7b.sss,6,6,predictive,45.0,1.0,0.5384615384615384,2,5,intermediate,intermediate,0.9003373541576496,-0.9412617793466337,1.8415991335042832
mclnxg12nslkx6s7x2.ass,1,6,predictive,72.0,1.0,0.5384615384615384,6,1,predictive,diagnostic,0.2960954984261416,-0.18626875516544572,0.4823642535915873
mclnxg12nslkx6s7x2.ass,2,1,diagnostic,16.0,0.5,1.0,6,1,predictive,diagnostic,0.2960954984261416,-0.18626875516544572,0.4823642535915873
mclnxg12nslkx6s7x2.ass,3,2,intermediate,39.0,0.6666666666666666,0.6666666666666666,6,1,predictive,diagnostic,0.2960954984261416,-0.18626875516544572,0.4823642535915873
mclnxg12nslkx6s7x2.ass,4,3,predictive,37.0,1.0,0.5,6,1,predictive,diagnostic,0.2960954984261416,-0.18626875516544572,0.4823642535915873
mclnxg12nslkx6s7x2.ass,5,5,intermediate,55.0,0.7,0.7,6,1,predictive,diagnostic,0.2960954984261416,-0.18626875516544572,0.4823642535915873
mclnxg12nslkx6s7x2.ass,6,4,diagnostic,70.0,0.5384615384615384,1.0,6,1,predictive,diagnostic,0.2960954984261416,-0.18626875516544572,0.4823642535915873
mclpy1vlpdfd13mxzw.sss,1,6,predictive,50.0,1.0,0.5384615384615384,6,1,predictive,diagnostic,-0.593026719623019,0.6835077796586859,-1.276534499281705
mclpy1vlpdfd13mxzw.sss,2,1,diagnostic,50.0,0.5,1.0,6,1,predictive,diagnostic,-0.593026719623019,0.6835077796586859,-1.276534499281705
mclpy1vlpdfd13mxzw.sss,3,3,predictive,0.0,1.0,0.5,6,1,predictive,diagnostic,-0.593026719623019,0.6835077796586859,-1.276534499281705
mclpy1vlpdfd13mxzw.sss,4,5,intermediate,40.0,0.7,0.7,6,1,predictive,diagnostic,-0.593026719623019,0.6835077796586859,-1.276534499281705
mclpy1vlpdfd13mxzw.sss,5,2,intermediate,33.0,0.6666666666666666,0.6666666666666666,6,1,predictive,diagnostic,-0.593026719623019,0.6835077796586859,-1.276534499281705
mclpy1vlpdfd13mxzw.sss,6,4,diagnostic,60.0,0.5384615384615384,1.0,6,1,predictive,diagnostic,-0.593026719623019,0.6835077796586859,-1.276534499281705
mcltqyjvrajhhop1ht.777,1,6,predictive,0.0,1.0,0.5384615384615384,6,5,predictive,intermediate,-0.9670255182110137,0.8104497011132086,-1.7774752193242223
mcltqyjvrajhhop1ht.777,2,5,intermediate,85.0,0.7,0.7,6,5,predictive,intermediate,-0.9670255182110137,0.8104497011132086,-1.7774752193242223
mcltqyjvrajhhop1ht.777,3,4,diagnostic,100.0,0.5384615384615384,1.0,6,5,predictive,intermediate,-0.9670255182110137,0.8104497011132086,-1.7774752193242223
mcltqyjvrajhhop1ht.777,4,1,diagnostic,100.0,0.5,1.0,6,5,predictive,intermediate,-0.9670255182110137,0.8104497011132086,-1.7774752193242223
mcltqyjvrajhhop1ht.777,5,2,intermediate,95.0,0.6666666666666666,0.6666666666666666,6,5,predictive,intermediate,-0.9670255182110137,0.8104497011132086,-1.7774752193242223
mcltqyjvrajhhop1ht.777,6,3,predictive,0.0,1.0,0.5,6,5,predictive,intermediate,-0.9670255182110137,0.8104497011132086,-1.7774752193242223
