user_id,cover_story,a_value,b_value,c_value,d_value,estimation,is_first,is_symmetric,sample_number,timestamp
mcllag1fzlihejt9uo.p77,11,6,6,0,12,60,0,0,1,2025/7/2 15:48
mcllag1fzlihejt9uo.p77,9,7,6,0,13,70,0,0,4,2025/7/2 15:49
mcllag1fzlihejt9uo.p77,10,7,3,3,7,50,0,0,5,2025/7/2 15:50
mcllag1fzlihejt9uo.p77,7,6,3,3,6,20,0,0,2,2025/7/2 15:51
mcllag1fzlihejt9uo.p77,6,6,0,6,0,0,0,0,3,2025/7/2 15:51
mcll88l4qcxkx40mm3k.ee,8,6,3,3,6,80,1,0,2,2025/7/2 15:45
mcll88l4qcxkx40mm3k.ee,6,6,0,6,0,0,1,0,3,2025/7/2 15:47
mcll88l4qcxkx40mm3k.ee,11,7,3,3,7,33,1,0,5,2025/7/2 15:49
mcll88l4qcxkx40mm3k.ee,4,6,6,0,12,67,1,0,1,2025/7/2 15:50
mcll88l4qcxkx40mm3k.ee,9,7,6,0,13,67,1,0,4,2025/7/2 15:52
mcll88l4qcxkx40mm3k.ee,3,7,0,6,1,10,1,0,6,2025/7/2 15:52
mcll866ye6pylz01bw.ass,4,7,0,6,1,20,1,0,6,2025/7/2 15:44
mcll866ye6pylz01bw.ass,1,6,0,6,0,0,1,0,3,2025/7/2 15:46
mcll866ye6pylz01bw.ass,7,6,3,3,6,10,1,0,2,2025/7/2 15:48
mcll866ye6pylz01bw.ass,11,6,6,0,12,40,1,0,1,2025/7/2 15:49
mcll866ye6pylz01bw.ass,12,7,3,3,7,20,1,0,5,2025/7/2 15:51
mcll866ye6pylz01bw.ass,5,7,6,0,13,30,1,0,4,2025/7/2 15:53
mcll7z4qczwymqcdkx.i,10,6,0,6,0,0,1,1,3,2025/7/2 15:44
mcll7z4qczwymqcdkx.i,7,6,6,0,12,60,1,1,1,2025/7/2 15:46
mcll7z4qczwymqcdkx.i,11,6,3,3,6,50,1,1,2,2025/7/2 15:48
mcll7z4qczwymqcdkx.i,6,7,0,6,1,15,1,1,6,2025/7/2 15:49
mcll7z4qczwymqcdkx.i,12,7,6,0,13,80,1,1,4,2025/7/2 15:51
mcll7z4qczwymqcdkx.i,9,7,3,3,7,70,1,1,5,2025/7/2 15:53
mcll5orr7i85sm6ff1,6,6,6,0,12,58,0,0,1,2025/7/2 15:46
mcll5orr7i85sm6ff1,11,7,6,0,13,49,0,0,4,2025/7/2 15:48
mcll5orr7i85sm6ff1,12,6,0,6,0,-20,0,0,3,2025/7/2 15:49
mcll5orr7i85sm6ff1,2,6,3,3,6,-9,0,0,2,2025/7/2 15:51
mcll5orr7i85sm6ff1,5,7,0,6,1,10,0,0,6,2025/7/2 15:52
mcll5orr7i85sm6ff1,1,7,3,3,7,80,0,0,5,2025/7/2 15:53
mcll7o7izxwcup5a2m,4,7,0,6,1,-5,0,0,6,2025/7/2 15:47
mcll7o7izxwcup5a2m,12,6,6,0,12,20,0,0,1,2025/7/2 15:49
mcll7o7izxwcup5a2m,7,7,3,3,7,12,0,0,5,2025/7/2 15:50
mcll7o7izxwcup5a2m,3,6,0,6,0,0,0,0,3,2025/7/2 15:51
mcll7o7izxwcup5a2m,8,7,6,0,13,30,0,0,4,2025/7/2 15:52
mcll7o7izxwcup5a2m,9,6,3,3,6,22,0,0,2,2025/7/2 15:53
mcll6pjb5sht5l4grc.eee,5,7,0,6,1,0,0,1,6,2025/7/2 15:48
mcll6pjb5sht5l4grc.eee,9,6,0,6,0,0,0,1,3,2025/7/2 15:48
mcll6pjb5sht5l4grc.eee,12,7,6,0,13,55,0,1,4,2025/7/2 15:50
mcll6pjb5sht5l4grc.eee,4,6,3,3,6,46,0,1,2,2025/7/2 15:51
mcll6pjb5sht5l4grc.eee,1,6,6,0,12,66,0,1,1,2025/7/2 15:52
mcll6pjb5sht5l4grc.eee,3,7,3,3,7,22,0,1,5,2025/7/2 15:53
mcllegdr0rb3wv31m4.3ll,8,7,0,6,1,20,1,0,6,2025/7/2 15:47
mcllegdr0rb3wv31m4.3ll,4,6,0,6,0,0,1,0,3,2025/7/2 15:48
mcllegdr0rb3wv31m4.3ll,11,7,6,0,13,20,1,0,4,2025/7/2 15:50
mcllegdr0rb3wv31m4.3ll,6,7,3,3,7,10,1,0,5,2025/7/2 15:51
mcllegdr0rb3wv31m4.3ll,12,6,6,0,12,10,1,0,1,2025/7/2 15:52
mcllegdr0rb3wv31m4.3ll,2,6,3,3,6,30,1,0,2,2025/7/2 15:53
mcll69xpg7665ebw41.sss,5,7,3,3,7,53,1,1,5,2025/7/2 15:43
mcll69xpg7665ebw41.sss,6,6,0,6,0,0,1,1,3,2025/7/2 15:44
mcll69xpg7665ebw41.sss,8,6,3,3,6,50,1,1,2,2025/7/2 15:47
mcll69xpg7665ebw41.sss,11,7,0,6,1,10,1,1,6,2025/7/2 15:49
mcll69xpg7665ebw41.sss,1,7,6,0,13,-60,1,1,4,2025/7/2 15:51
mcll69xpg7665ebw41.sss,3,6,6,0,12,60,1,1,1,2025/7/2 15:54
mcll7roqioitd7jxqt.p77,12,6,0,6,0,0,0,1,3,2025/7/2 15:47
mcll7roqioitd7jxqt.p77,10,6,6,0,12,60,0,1,1,2025/7/2 15:48
mcll7roqioitd7jxqt.p77,1,7,6,0,13,65,0,1,4,2025/7/2 15:50
mcll7roqioitd7jxqt.p77,6,7,3,3,7,80,0,1,5,2025/7/2 15:52
mcll7roqioitd7jxqt.p77,11,6,3,3,6,25,0,1,2,2025/7/2 15:53
mcll7roqioitd7jxqt.p77,5,7,0,6,1,5,0,1,6,2025/7/2 15:54
mcll69r400de3351rn.3ll,2,6,3,3,6,0,0,0,2,2025/7/2 15:46
mcll69r400de3351rn.3ll,9,7,0,6,1,30,0,0,6,2025/7/2 15:47
mcll69r400de3351rn.3ll,12,6,0,6,0,0,0,0,3,2025/7/2 15:48
mcll69r400de3351rn.3ll,10,6,6,0,12,0,0,0,1,2025/7/2 15:50
mcll69r400de3351rn.3ll,6,7,3,3,7,15,0,0,5,2025/7/2 15:52
mcll69r400de3351rn.3ll,3,7,6,0,13,40,0,0,4,2025/7/2 15:54
mcll7fvxc800uiqgo8.eee,3,7,3,3,7,60,0,1,5,2025/7/2 15:47
mcll7fvxc800uiqgo8.eee,10,6,6,0,12,70,0,1,1,2025/7/2 15:49
mcll7fvxc800uiqgo8.eee,11,6,3,3,6,80,0,1,2,2025/7/2 15:50
mcll7fvxc800uiqgo8.eee,8,7,0,6,1,10,0,1,6,2025/7/2 15:51
mcll7fvxc800uiqgo8.eee,9,7,6,0,13,80,0,1,4,2025/7/2 15:53
mcll7fvxc800uiqgo8.eee,6,6,0,6,0,0,0,1,3,2025/7/2 15:54
mcll56sd75db8qaxqx,11,6,0,6,0,0,0,1,3,2025/7/2 15:48
mcll56sd75db8qaxqx,10,6,3,3,6,45,0,1,2,2025/7/2 15:49
mcll56sd75db8qaxqx,8,7,6,0,13,70,0,1,4,2025/7/2 15:50
mcll56sd75db8qaxqx,3,6,6,0,12,80,0,1,1,2025/7/2 15:52
mcll56sd75db8qaxqx,6,7,0,6,1,10,0,1,6,2025/7/2 15:53
mcll56sd75db8qaxqx,5,7,3,3,7,30,0,1,5,2025/7/2 15:54
mcllggn3tj8budljfi,7,6,0,6,0,0,1,0,3,2025/7/2 15:48
mcllggn3tj8budljfi,8,7,6,0,13,70,1,0,4,2025/7/2 15:50
mcllggn3tj8budljfi,3,7,3,3,7,0,1,0,5,2025/7/2 15:51
mcllggn3tj8budljfi,12,6,6,0,12,15,1,0,1,2025/7/2 15:52
mcllggn3tj8budljfi,4,7,0,6,1,0,1,0,6,2025/7/2 15:53
mcllggn3tj8budljfi,5,6,3,3,6,0,1,0,2,2025/7/2 15:54
mcll7huybpfp4y5wgj,10,7,3,3,7,60,0,0,5,2025/7/2 15:47
mcll7huybpfp4y5wgj,12,7,0,6,1,0,0,0,6,2025/7/2 15:49
mcll7huybpfp4y5wgj,9,6,6,0,12,40,0,0,1,2025/7/2 15:50
mcll7huybpfp4y5wgj,1,7,6,0,13,50,0,0,4,2025/7/2 15:52
mcll7huybpfp4y5wgj,5,6,3,3,6,50,0,0,2,2025/7/2 15:53
mcll7huybpfp4y5wgj,3,6,0,6,0,0,0,0,3,2025/7/2 15:54
mcll5m85olyfjj0k90,2,7,0,6,1,7,0,0,6,2025/7/2 15:41
mcll5m85olyfjj0k90,1,6,6,0,12,24,0,0,1,2025/7/2 15:43
mcll5m85olyfjj0k90,7,7,6,0,13,41,0,0,4,2025/7/2 15:44
mcll5m85olyfjj0k90,6,6,3,3,6,29,0,0,2,2025/7/2 15:45
mcll5m85olyfjj0k90,4,7,3,3,7,43,0,0,5,2025/7/2 15:54
mcll5m85olyfjj0k90,9,6,0,6,0,8,0,0,3,2025/7/2 15:54
mcll5qde7ncrwb4o7g.p77,6,6,0,6,0,0,0,0,3,2025/7/2 15:46
mcll5qde7ncrwb4o7g.p77,7,7,6,0,13,40,0,0,4,2025/7/2 15:48
mcll5qde7ncrwb4o7g.p77,8,7,0,6,1,5,0,0,6,2025/7/2 15:50
mcll5qde7ncrwb4o7g.p77,12,6,3,3,6,-5,0,0,2,2025/7/2 15:52
mcll5qde7ncrwb4o7g.p77,4,7,3,3,7,70,0,0,5,2025/7/2 15:53
mcll5qde7ncrwb4o7g.p77,11,6,6,0,12,52,0,0,1,2025/7/2 15:55
mcll7awiiqdirr6496.p77,2,7,6,0,13,62,1,1,4,2025/7/2 15:44
mcll7awiiqdirr6496.p77,1,6,0,6,0,0,1,1,3,2025/7/2 15:46
mcll7awiiqdirr6496.p77,6,6,3,3,6,20,1,1,2,2025/7/2 15:48
mcll7awiiqdirr6496.p77,8,7,3,3,7,70,1,1,5,2025/7/2 15:50
mcll7awiiqdirr6496.p77,11,7,0,6,1,10,1,1,6,2025/7/2 15:54
mcll7awiiqdirr6496.p77,10,6,6,0,12,50,1,1,1,2025/7/2 15:56
mcll5irw6hyl31z7h7.sss,10,7,0,6,1,0,0,1,6,2025/7/2 15:48
mcll5irw6hyl31z7h7.sss,1,6,0,6,0,0,0,1,3,2025/7/2 15:49
mcll5irw6hyl31z7h7.sss,5,6,3,3,6,0,0,1,2,2025/7/2 15:51
mcll5irw6hyl31z7h7.sss,9,6,6,0,12,10,0,1,1,2025/7/2 15:52
mcll5irw6hyl31z7h7.sss,12,7,3,3,7,1,0,1,5,2025/7/2 15:54
mcll5irw6hyl31z7h7.sss,6,7,6,0,13,10,0,1,4,2025/7/2 15:56
mcllci79nopymd7qbk.sss,2,7,3,3,7,20,0,1,5,2025/7/2 15:50
mcllci79nopymd7qbk.sss,5,6,3,3,6,15,0,1,2,2025/7/2 15:51
mcllci79nopymd7qbk.sss,11,7,0,6,1,15,0,1,6,2025/7/2 15:52
mcllci79nopymd7qbk.sss,4,6,0,6,0,0,0,1,3,2025/7/2 15:53
mcllci79nopymd7qbk.sss,10,7,6,0,13,60,0,1,4,2025/7/2 15:55
mcllci79nopymd7qbk.sss,9,6,6,0,12,71,0,1,1,2025/7/2 15:56
mclldmkzp3xzpq2lkk.i,8,7,0,6,1,100,1,1,6,2025/7/2 15:48
mclldmkzp3xzpq2lkk.i,11,6,0,6,0,0,1,1,3,2025/7/2 15:49
mclldmkzp3xzpq2lkk.i,2,6,3,3,6,20,1,1,2,2025/7/2 15:51
mclldmkzp3xzpq2lkk.i,6,7,6,0,13,55,1,1,4,2025/7/2 15:52
mclldmkzp3xzpq2lkk.i,9,7,3,3,7,70,1,1,5,2025/7/2 15:54
mclldmkzp3xzpq2lkk.i,4,6,6,0,12,40,1,1,1,2025/7/2 15:56
mcll84yq3c7p4tyfc3.sss,12,7,3,3,7,30,0,1,5,2025/7/2 15:49
mcll84yq3c7p4tyfc3.sss,2,6,6,0,12,100,0,1,1,2025/7/2 15:51
mcll84yq3c7p4tyfc3.sss,5,7,6,0,13,100,0,1,4,2025/7/2 15:52
mcll84yq3c7p4tyfc3.sss,7,6,0,6,0,0,0,1,3,2025/7/2 15:53
mcll84yq3c7p4tyfc3.sss,8,6,3,3,6,50,0,1,2,2025/7/2 15:55
mcll84yq3c7p4tyfc3.sss,10,7,0,6,1,15,0,1,6,2025/7/2 15:56
mcllguv9x4e4hzt9q4.3ll,5,7,6,0,13,50,0,1,4,2025/7/2 15:52
mcllguv9x4e4hzt9q4.3ll,4,6,6,0,12,50,0,1,1,2025/7/2 15:53
mcllguv9x4e4hzt9q4.3ll,9,6,0,6,0,0,0,1,3,2025/7/2 15:54
mcllguv9x4e4hzt9q4.3ll,6,7,0,6,1,45,0,1,6,2025/7/2 15:55
mcllguv9x4e4hzt9q4.3ll,12,6,3,3,6,45,0,1,2,2025/7/2 15:55
mcllguv9x4e4hzt9q4.3ll,11,7,3,3,7,45,0,1,5,2025/7/2 15:56
mcll6io834fgdcmx9b.eee,6,6,0,6,0,100,1,0,3,2025/7/2 15:47
mcll6io834fgdcmx9b.eee,5,6,3,3,6,0,1,0,2,2025/7/2 15:49
mcll6io834fgdcmx9b.eee,9,6,6,0,12,50,1,0,1,2025/7/2 15:51
mcll6io834fgdcmx9b.eee,11,7,3,3,7,0,1,0,5,2025/7/2 15:53
mcll6io834fgdcmx9b.eee,7,7,0,6,1,100,1,0,6,2025/7/2 15:55
mcll6io834fgdcmx9b.eee,8,7,6,0,13,50,1,0,4,2025/7/2 15:56
mcll76hmkawor99cez.i,9,7,0,6,1,0,0,1,6,2025/7/2 15:48
mcll76hmkawor99cez.i,8,6,3,3,6,40,0,1,2,2025/7/2 15:50
mcll76hmkawor99cez.i,2,6,0,6,0,0,0,1,3,2025/7/2 15:51
mcll76hmkawor99cez.i,7,6,6,0,12,60,0,1,1,2025/7/2 15:53
mcll76hmkawor99cez.i,5,7,6,0,13,70,0,1,4,2025/7/2 15:55
mcll76hmkawor99cez.i,10,7,3,3,7,40,0,1,5,2025/7/2 15:57
mcll65paquk3clg5sn,7,6,6,0,12,44,1,1,1,2025/7/2 15:41
mcll65paquk3clg5sn,12,6,3,3,6,29,1,1,2,2025/7/2 15:42
mcll65paquk3clg5sn,3,7,0,6,1,8,1,1,6,2025/7/2 15:54
mcll65paquk3clg5sn,11,7,6,0,13,94,1,1,4,2025/7/2 15:55
mcll65paquk3clg5sn,6,6,0,6,0,0,1,1,3,2025/7/2 15:56
mcll65paquk3clg5sn,2,7,3,3,7,16,1,1,5,2025/7/2 15:57
mcllibvr9e05yx24fh.i,4,7,3,3,7,30,0,1,5,2025/7/2 15:53
mcllibvr9e05yx24fh.i,11,6,3,3,6,30,0,1,2,2025/7/2 15:54
mcllibvr9e05yx24fh.i,3,7,6,0,13,25,0,1,4,2025/7/2 15:55
mcllibvr9e05yx24fh.i,1,6,0,6,0,0,0,1,3,2025/7/2 15:55
mcllibvr9e05yx24fh.i,5,6,6,0,12,25,0,1,1,2025/7/2 15:56
mcllibvr9e05yx24fh.i,10,7,0,6,1,5,0,1,6,2025/7/2 15:57
mcll9pp4h1gfdq6330.777,10,7,3,3,7,60,1,0,5,2025/7/2 15:45
mcll9pp4h1gfdq6330.777,1,7,0,6,1,50,1,0,6,2025/7/2 15:48
mcll9pp4h1gfdq6330.777,3,6,0,6,0,50,1,0,3,2025/7/2 15:50
mcll9pp4h1gfdq6330.777,11,6,6,0,12,40,1,0,1,2025/7/2 15:53
mcll9pp4h1gfdq6330.777,9,7,6,0,13,40,1,0,4,2025/7/2 15:55
mcll9pp4h1gfdq6330.777,4,6,3,3,6,35,1,0,2,2025/7/2 15:57
mclldzm9rzls0ymtxr.3ll,4,7,3,3,7,65,0,1,5,2025/7/2 15:52
mclldzm9rzls0ymtxr.3ll,11,7,6,0,13,10,0,1,4,2025/7/2 15:53
mclldzm9rzls0ymtxr.3ll,2,6,3,3,6,15,0,1,2,2025/7/2 15:54
mclldzm9rzls0ymtxr.3ll,3,6,6,0,12,75,0,1,1,2025/7/2 15:56
mclldzm9rzls0ymtxr.3ll,1,7,0,6,1,40,0,1,6,2025/7/2 15:57
mclldzm9rzls0ymtxr.3ll,9,6,0,6,0,0,0,1,3,2025/7/2 15:58
mclla4g5vquediuf89d.i,5,6,0,6,0,0,0,1,3,2025/7/2 15:50
mclla4g5vquediuf89d.i,6,6,3,3,6,53,0,1,2,2025/7/2 15:52
mclla4g5vquediuf89d.i,11,7,6,0,13,93,0,1,4,2025/7/2 15:53
mclla4g5vquediuf89d.i,12,6,6,0,12,79,0,1,1,2025/7/2 15:55
mclla4g5vquediuf89d.i,3,7,3,3,7,29,0,1,5,2025/7/2 15:57
mclla4g5vquediuf89d.i,8,7,0,6,1,3,0,1,6,2025/7/2 15:58
mcllbbdxglsrr4ouk3.wee,1,6,3,3,6,20,0,0,2,2025/7/2 15:52
mcllbbdxglsrr4ouk3.wee,7,7,0,6,1,90,0,0,6,2025/7/2 15:53
mcllbbdxglsrr4ouk3.wee,5,6,0,6,0,85,0,0,3,2025/7/2 15:54
mcllbbdxglsrr4ouk3.wee,10,6,6,0,12,50,0,0,1,2025/7/2 15:56
mcllbbdxglsrr4ouk3.wee,4,7,3,3,7,40,0,0,5,2025/7/2 15:57
mcllbbdxglsrr4ouk3.wee,6,7,6,0,13,68,0,0,4,2025/7/2 15:58
mcllmuryujcal0yqid.lll,2,7,6,0,13,36,1,1,4,2025/7/2 15:53
mcllmuryujcal0yqid.lll,10,7,3,3,7,26,1,1,5,2025/7/2 15:54
mcllmuryujcal0yqid.lll,7,6,3,3,6,41,1,1,2,2025/7/2 15:55
mcllmuryujcal0yqid.lll,4,6,0,6,0,0,1,1,3,2025/7/2 15:56
mcllmuryujcal0yqid.lll,6,7,0,6,1,90,1,1,6,2025/7/2 15:57
mcllmuryujcal0yqid.lll,3,6,6,0,12,81,1,1,1,2025/7/2 15:58
mcllhtswk2ekv8wshn.eee,3,6,6,0,12,50,1,0,1,2025/7/2 15:52
mcllhtswk2ekv8wshn.eee,8,7,6,0,13,60,1,0,4,2025/7/2 15:54
mcllhtswk2ekv8wshn.eee,2,7,3,3,7,40,1,0,5,2025/7/2 15:55
mcllhtswk2ekv8wshn.eee,1,7,0,6,1,70,1,0,6,2025/7/2 15:56
mcllhtswk2ekv8wshn.eee,12,6,0,6,0,30,1,0,3,2025/7/2 15:58
mcllhtswk2ekv8wshn.eee,6,6,3,3,6,40,1,0,2,2025/7/2 15:59
mcll74eoaxj4gdji59.777,4,6,3,3,6,60,0,0,2,2025/7/2 15:51
mcll74eoaxj4gdji59.777,5,7,0,6,1,80,0,0,6,2025/7/2 15:52
mcll74eoaxj4gdji59.777,9,7,6,0,13,60,0,0,4,2025/7/2 15:54
mcll74eoaxj4gdji59.777,8,6,6,0,12,35,0,0,1,2025/7/2 15:56
mcll74eoaxj4gdji59.777,2,7,3,3,7,30,0,0,5,2025/7/2 15:58
mcll74eoaxj4gdji59.777,1,6,0,6,0,0,0,0,3,2025/7/2 15:59
mcllfwq1mhlrbe5ga1.777,7,7,3,3,7,75,0,1,5,2025/7/2 15:53
mcllfwq1mhlrbe5ga1.777,12,6,0,6,0,-1,0,1,3,2025/7/2 15:54
mcllfwq1mhlrbe5ga1.777,2,7,6,0,13,90,0,1,4,2025/7/2 15:56
mcllfwq1mhlrbe5ga1.777,5,7,0,6,1,5,0,1,6,2025/7/2 15:57
mcllfwq1mhlrbe5ga1.777,6,6,6,0,12,50,0,1,1,2025/7/2 15:58
mcllfwq1mhlrbe5ga1.777,9,6,3,3,6,33,0,1,2,2025/7/2 16:00
mcllm5t1mi2e7z7ywo.3ll,3,7,3,3,7,65,0,0,5,2025/7/2 15:55
mcllm5t1mi2e7z7ywo.3ll,10,6,6,0,12,20,0,0,1,2025/7/2 15:56
mcllm5t1mi2e7z7ywo.3ll,9,6,3,3,6,30,0,0,2,2025/7/2 15:57
mcllm5t1mi2e7z7ywo.3ll,11,6,0,6,0,90,0,0,3,2025/7/2 15:58
mcllm5t1mi2e7z7ywo.3ll,4,7,6,0,13,20,0,0,4,2025/7/2 15:59
mcllm5t1mi2e7z7ywo.3ll,8,7,0,6,1,50,0,0,6,2025/7/2 16:00
mclldfjef7659272y2.sss,3,7,3,3,7,10,0,0,5,2025/7/2 15:51
mclldfjef7659272y2.sss,11,6,6,0,12,35,0,0,1,2025/7/2 15:54
mclldfjef7659272y2.sss,12,6,3,3,6,20,0,0,2,2025/7/2 15:55
mclldfjef7659272y2.sss,8,7,6,0,13,15,0,0,4,2025/7/2 15:58
mclldfjef7659272y2.sss,4,7,0,6,1,0,0,0,6,2025/7/2 15:59
mclldfjef7659272y2.sss,2,6,0,6,0,0,0,0,3,2025/7/2 16:00
mcll7xcpe3xxlwp8ze.i,5,7,0,6,1,0,0,0,6,2025/7/2 15:51
mcll7xcpe3xxlwp8ze.i,11,6,6,0,12,20,0,0,1,2025/7/2 15:53
mcll7xcpe3xxlwp8ze.i,9,6,0,6,0,0,0,0,3,2025/7/2 15:55
mcll7xcpe3xxlwp8ze.i,10,7,3,3,7,30,0,0,5,2025/7/2 15:56
mcll7xcpe3xxlwp8ze.i,4,6,3,3,6,25,0,0,2,2025/7/2 15:58
mcll7xcpe3xxlwp8ze.i,2,7,6,0,13,25,0,0,4,2025/7/2 16:00
mcll5az7vbgbiykzed,3,7,3,3,7,95,0,1,5,2025/7/2 15:52
mcll5az7vbgbiykzed,8,6,3,3,6,10,0,1,2,2025/7/2 15:54
mcll5az7vbgbiykzed,10,7,0,6,1,10,0,1,6,2025/7/2 15:55
mcll5az7vbgbiykzed,1,7,6,0,13,95,0,1,4,2025/7/2 15:57
mcll5az7vbgbiykzed,12,6,6,0,12,97,0,1,1,2025/7/2 16:00
mcll5az7vbgbiykzed,7,6,0,6,0,0,0,1,3,2025/7/2 16:01
mcllpifgvj82skgv0j,4,6,6,0,12,21,0,1,1,2025/7/2 15:57
mcllpifgvj82skgv0j,8,6,3,3,6,72,0,1,2,2025/7/2 15:58
mcllpifgvj82skgv0j,6,6,0,6,0,0,0,1,3,2025/7/2 15:58
mcllpifgvj82skgv0j,1,7,6,0,13,70,0,1,4,2025/7/2 15:59
mcllpifgvj82skgv0j,10,7,3,3,7,17,0,1,5,2025/7/2 16:00
mcllpifgvj82skgv0j,5,7,0,6,1,10,0,1,6,2025/7/2 16:01
mcllldkue64p2zj1l3.lll,2,7,6,0,13,30,1,0,4,2025/7/2 15:55
mcllldkue64p2zj1l3.lll,8,7,3,3,7,20,1,0,5,2025/7/2 15:57
mcllldkue64p2zj1l3.lll,11,7,0,6,1,10,1,0,6,2025/7/2 15:58
mcllldkue64p2zj1l3.lll,9,6,0,6,0,0,1,0,3,2025/7/2 15:59
mcllldkue64p2zj1l3.lll,3,6,3,3,6,15,1,0,2,2025/7/2 16:00
mcllldkue64p2zj1l3.lll,4,6,6,0,12,35,1,0,1,2025/7/2 16:02
mcllmap6dy1q2pjwoh,11,7,0,6,1,47,0,0,6,2025/7/2 15:54
mcllmap6dy1q2pjwoh,9,6,3,3,6,-32,0,0,2,2025/7/2 15:56
mcllmap6dy1q2pjwoh,6,6,6,0,12,-37,0,0,1,2025/7/2 15:57
mcllmap6dy1q2pjwoh,10,7,6,0,13,21,0,0,4,2025/7/2 15:58
mcllmap6dy1q2pjwoh,2,6,0,6,0,70,0,0,3,2025/7/2 15:59
mcllmap6dy1q2pjwoh,5,7,3,3,7,58,0,0,5,2025/7/2 16:00
mclldxvsmo35k8j2cy,5,7,0,6,1,0,1,1,6,2025/7/2 15:46
mclldxvsmo35k8j2cy,9,6,0,6,0,0,1,1,3,2025/7/2 15:53
mclldxvsmo35k8j2cy,10,6,3,3,6,1,1,1,2,2025/7/2 15:54
mclldxvsmo35k8j2cy,3,7,3,3,7,58,1,1,5,2025/7/2 16:00
mclldxvsmo35k8j2cy,12,7,6,0,13,24,1,1,4,2025/7/2 16:01
mclldxvsmo35k8j2cy,8,6,6,0,12,72,1,1,1,2025/7/2 16:02
mcll6i5ndu9zsn77sq.lll,4,7,0,6,1,0,0,0,6,2025/7/2 15:50
mcll6i5ndu9zsn77sq.lll,3,6,6,0,12,50,0,0,1,2025/7/2 15:53
mcll6i5ndu9zsn77sq.lll,12,6,3,3,6,5,0,0,2,2025/7/2 15:55
mcll6i5ndu9zsn77sq.lll,11,7,6,0,13,50,0,0,4,2025/7/2 15:58
mcll6i5ndu9zsn77sq.lll,1,6,0,6,0,0,0,0,3,2025/7/2 16:00
mcll6i5ndu9zsn77sq.lll,6,7,3,3,7,60,0,0,5,2025/7/2 16:03
mcll86pp7xanndb8wj.i,4,6,6,0,12,50,0,1,1,2025/7/2 15:51
mcll86pp7xanndb8wj.i,2,7,0,6,1,95,0,1,6,2025/7/2 15:54
mcll86pp7xanndb8wj.i,7,6,3,3,6,60,0,1,2,2025/7/2 15:56
mcll86pp7xanndb8wj.i,12,6,0,6,0,0,0,1,3,2025/7/2 15:57
mcll86pp7xanndb8wj.i,5,7,3,3,7,30,0,1,5,2025/7/2 16:00
mcll86pp7xanndb8wj.i,9,7,6,0,13,35,0,1,4,2025/7/2 16:03
mcll8j4hhna0cjf4h7.lll,7,6,0,6,0,0,0,0,3,2025/7/2 15:52
mcll8j4hhna0cjf4h7.lll,8,6,3,3,6,40,0,0,2,2025/7/2 15:54
mcll8j4hhna0cjf4h7.lll,6,7,0,6,1,10,0,0,6,2025/7/2 15:56
mcll8j4hhna0cjf4h7.lll,9,7,3,3,7,30,0,0,5,2025/7/2 15:58
mcll8j4hhna0cjf4h7.lll,3,7,6,0,13,40,0,0,4,2025/7/2 16:01
mcll8j4hhna0cjf4h7.lll,10,6,6,0,12,30,0,0,1,2025/7/2 16:03
mclle2spltt3ajqc4m.wee,1,6,3,3,6,0,0,0,2,2025/7/2 15:55
mclle2spltt3ajqc4m.wee,2,6,6,0,12,20,0,0,1,2025/7/2 15:57
mclle2spltt3ajqc4m.wee,3,7,6,0,13,-30,0,0,4,2025/7/2 16:00
mclle2spltt3ajqc4m.wee,7,7,3,3,7,60,0,0,5,2025/7/2 16:02
mclle2spltt3ajqc4m.wee,6,6,0,6,0,20,0,0,3,2025/7/2 16:03
mclle2spltt3ajqc4m.wee,5,7,0,6,1,50,0,0,6,2025/7/2 16:05
mcllpd3f2mx4jqqwww.eee,10,6,3,3,6,70,1,0,2,2025/7/2 15:57
mcllpd3f2mx4jqqwww.eee,2,7,6,0,13,25,1,0,4,2025/7/2 16:00
mcllpd3f2mx4jqqwww.eee,11,6,6,0,12,40,1,0,1,2025/7/2 16:02
mcllpd3f2mx4jqqwww.eee,12,7,0,6,1,0,1,0,6,2025/7/2 16:03
mcllpd3f2mx4jqqwww.eee,7,7,3,3,7,45,1,0,5,2025/7/2 16:05
mcllpd3f2mx4jqqwww.eee,1,6,0,6,0,0,1,0,3,2025/7/2 16:06
mcll60xnwtjce72n1l.777,11,7,6,0,13,50,0,0,4,2025/7/2 15:52
mcll60xnwtjce72n1l.777,1,6,3,3,6,63,0,0,2,2025/7/2 15:56
mcll60xnwtjce72n1l.777,5,7,0,6,1,14,0,0,6,2025/7/2 15:59
mcll60xnwtjce72n1l.777,10,7,3,3,7,40,0,0,5,2025/7/2 16:02
mcll60xnwtjce72n1l.777,4,6,0,6,0,0,0,0,3,2025/7/2 16:04
mcll60xnwtjce72n1l.777,6,6,6,0,12,46,0,0,1,2025/7/2 16:07
mcllrghza5ib1834wz.777,10,7,3,3,7,10,1,1,5,2025/7/2 16:04
mcllrghza5ib1834wz.777,12,6,6,0,12,8,1,1,1,2025/7/2 16:05
mcllrghza5ib1834wz.777,5,6,3,3,6,33,1,1,2,2025/7/2 16:06
mcllrghza5ib1834wz.777,4,7,0,6,1,0,1,1,6,2025/7/2 16:06
mcllrghza5ib1834wz.777,11,7,6,0,13,39,1,1,4,2025/7/2 16:07
