user_id,cover_story,a_value,b_value,c_value,d_value,estimation,is_first,is_symmetric,sample_number,timestamp
mcll5c1wv85unn3sp0.eee,5,7,3,3,7,30,0,1,5,2025/07/02 15:48:22
mcll5c1wv85unn3sp0.eee,6,6,3,3,6,10,0,1,2,2025/07/02 15:48:56
mcll5c1wv85unn3sp0.eee,11,6,6,0,12,50,0,1,1,2025/07/02 15:49:20
mclldfjef7659272y2.sss,9,7,3,3,7,70,1,0,5,2025/07/02 15:46:47
mclldfjef7659272y2.sss,10,6,3,3,6,50,1,0,2,2025/07/02 15:47:16
mclldfjef7659272y2.sss,5,6,6,0,12,75,1,0,1,2025/07/02 15:47:51
mclldfjef7659272y2.sss,7,7,6,0,13,80,1,0,4,2025/07/02 15:48:27
mclldfjef7659272y2.sss,1,6,0,6,0,0,1,0,3,2025/07/02 15:49:07
mclldfjef7659272y2.sss,6,7,0,6,1,5,1,0,6,2025/07/02 15:49:33
mcll6pqayp5g03ajyy.lll,3,7,6,0,13,60,0,0,4,2025/07/02 15:48:08
mcll6pqayp5g03ajyy.lll,2,6,3,3,6,65,0,0,2,2025/07/02 15:48:42
mcll6pqayp5g03ajyy.lll,6,7,3,3,7,70,0,0,5,2025/07/02 15:49:03
mcll6pqayp5g03ajyy.lll,10,6,0,6,0,0,0,0,3,2025/07/02 15:49:28
mcll6pqayp5g03ajyy.lll,4,7,0,6,1,100,0,0,6,2025/07/02 15:49:40
mcll6pqayp5g03ajyy.lll,8,6,6,0,12,50,0,0,1,2025/07/02 15:49:51
mcll8j4hhna0cjf4h7.lll,11,7,0,6,1,5,1,0,6,2025/07/02 15:44:10
mcll8j4hhna0cjf4h7.lll,12,7,3,3,7,50,1,0,5,2025/07/02 15:45:20
mcll8j4hhna0cjf4h7.lll,2,7,6,0,13,70,1,0,4,2025/07/02 15:46:53
mcll8j4hhna0cjf4h7.lll,1,6,3,3,6,20,1,0,2,2025/07/02 15:48:08
mcll8j4hhna0cjf4h7.lll,4,6,0,6,0,0,1,0,3,2025/07/02 15:49:02
mcll8j4hhna0cjf4h7.lll,5,6,6,0,12,50,1,0,1,2025/07/02 15:49:57
mcll74m49tz5dbzdvw.i,3,6,3,3,6,60,0,0,2,2025/07/02 15:48:05
mcll74m49tz5dbzdvw.i,6,7,6,0,13,70,0,0,4,2025/07/02 15:48:27
mcll74m49tz5dbzdvw.i,8,6,6,0,12,75,0,0,1,2025/07/02 15:48:45
mcll74m49tz5dbzdvw.i,12,7,3,3,7,80,0,0,5,2025/07/02 15:49:08
mcll74m49tz5dbzdvw.i,9,7,0,6,1,99,0,0,6,2025/07/02 15:49:25
mcll74m49tz5dbzdvw.i,4,6,0,6,0,10,0,0,3,2025/07/02 15:49:58
mcll7ssqm0fpuv40rq.eee,8,6,6,0,12,50,0,1,1,2025/07/02 15:47:59
mcll7ssqm0fpuv40rq.eee,2,7,6,0,13,55,0,1,4,2025/07/02 15:48:30
mcll7ssqm0fpuv40rq.eee,7,7,3,3,7,40,0,1,5,2025/07/02 15:49:01
mcll7ssqm0fpuv40rq.eee,5,6,3,3,6,20,0,1,2,2025/07/02 15:49:27
mcll7ssqm0fpuv40rq.eee,3,6,0,6,0,0,0,1,3,2025/07/02 15:49:47
mcll7ssqm0fpuv40rq.eee,4,7,0,6,1,10,0,1,6,2025/07/02 15:50:12
mclldzm9rzls0ymtxr.3ll,10,7,0,6,1,10,1,1,6,2025/07/02 15:47:18
mclldzm9rzls0ymtxr.3ll,12,6,6,0,12,60,1,1,1,2025/07/02 15:48:09
mclldzm9rzls0ymtxr.3ll,5,6,0,6,0,0,1,1,3,2025/07/02 15:48:39
mclldzm9rzls0ymtxr.3ll,7,7,3,3,7,50,1,1,5,2025/07/02 15:49:16
mclldzm9rzls0ymtxr.3ll,8,6,3,3,6,20,1,1,2,2025/07/02 15:49:40
mclldzm9rzls0ymtxr.3ll,6,7,6,0,13,50,1,1,4,2025/07/02 15:50:16
mcllbbdxglsrr4ouk3.wee,12,6,6,0,12,60,1,0,1,2025/07/02 15:47:13
mcllbbdxglsrr4ouk3.wee,8,7,6,0,13,56,1,0,4,2025/07/02 15:47:53
mcllbbdxglsrr4ouk3.wee,3,6,0,6,0,0,1,0,3,2025/07/02 15:48:12
mcllbbdxglsrr4ouk3.wee,2,7,3,3,7,55,1,0,5,2025/07/02 15:48:44
mcllbbdxglsrr4ouk3.wee,11,7,0,6,1,37,1,0,6,2025/07/02 15:50:07
mcllbbdxglsrr4ouk3.wee,9,6,3,3,6,66,1,0,2,2025/07/02 15:50:35
mcllguv9x4e4hzt9q4.3ll,3,7,3,3,7,70,1,1,5,2025/07/02 15:48:40
mcllguv9x4e4hzt9q4.3ll,1,7,6,0,13,70,1,1,4,2025/07/02 15:49:14
mcllguv9x4e4hzt9q4.3ll,7,6,6,0,12,60,1,1,1,2025/07/02 15:49:39
mcllguv9x4e4hzt9q4.3ll,8,6,3,3,6,50,1,1,2,2025/07/02 15:50:08
mcllguv9x4e4hzt9q4.3ll,10,7,0,6,1,90,1,1,6,2025/07/02 15:50:28
mcllguv9x4e4hzt9q4.3ll,2,6,0,6,0,0,1,1,3,2025/07/02 15:50:52
mcll6afnfrq9o2x0jk.777,1,6,0,6,0,0,0,1,3,2025/07/02 15:48:21
mcll6afnfrq9o2x0jk.777,8,7,3,3,7,80,0,1,5,2025/07/02 15:49:01
mcll6afnfrq9o2x0jk.777,4,6,6,0,12,80,0,1,1,2025/07/02 15:49:30
mcll6afnfrq9o2x0jk.777,7,7,6,0,13,90,0,1,4,2025/07/02 15:49:58
mcll6afnfrq9o2x0jk.777,5,6,3,3,6,40,0,1,2,2025/07/02 15:50:25
mcll6afnfrq9o2x0jk.777,11,7,0,6,1,10,0,1,6,2025/07/02 15:51:03
mcll75x1khrd37rv6o.3ll,8,6,6,0,12,65,0,0,1,2025/07/02 15:49:01
mcll75x1khrd37rv6o.3ll,12,7,3,3,7,40,0,0,5,2025/07/02 15:49:32
mcll75x1khrd37rv6o.3ll,9,7,6,0,13,80,0,0,4,2025/07/02 15:49:54
mcll75x1khrd37rv6o.3ll,2,7,0,6,1,15,0,0,6,2025/07/02 15:50:25
mcll75x1khrd37rv6o.3ll,5,6,3,3,6,45,0,0,2,2025/07/02 15:50:50
mcll75x1khrd37rv6o.3ll,1,6,0,6,0,0,0,0,3,2025/07/02 15:51:32
mcll7ctpzp56tf8wu2,8,7,3,3,7,70,0,1,5,2025/07/02 15:50:35
mcll7ctpzp56tf8wu2,6,6,3,3,6,50,0,1,2,2025/07/02 15:50:53
mcll7ctpzp56tf8wu2,12,6,0,6,0,0,0,1,3,2025/07/02 15:51:02
mcll7ctpzp56tf8wu2,3,6,6,0,12,100,0,1,1,2025/07/02 15:51:14
mcll7ctpzp56tf8wu2,2,7,6,0,13,80,0,1,4,2025/07/02 15:51:27
mcll7ctpzp56tf8wu2,9,7,0,6,1,10,0,1,6,2025/07/02 15:51:38
mcllfwq1mhlrbe5ga1.777,3,7,0,6,1,5,1,1,6,2025/07/02 15:48:11
mcllfwq1mhlrbe5ga1.777,4,6,3,3,6,50,1,1,2,2025/07/02 15:48:50
mcllfwq1mhlrbe5ga1.777,8,7,6,0,13,80,1,1,4,2025/07/02 15:49:56
mcllfwq1mhlrbe5ga1.777,10,6,6,0,12,75,1,1,1,2025/07/02 15:50:33
mcllfwq1mhlrbe5ga1.777,1,7,3,3,7,50,1,1,5,2025/07/02 15:51:15
mcllfwq1mhlrbe5ga1.777,11,6,0,6,0,0,1,1,3,2025/07/02 15:51:51
mcll6gl3azf90l1dyb.wee,6,6,0,6,0,0,0,0,3,2025/07/02 15:49:09
mcll6gl3azf90l1dyb.wee,7,6,3,3,6,50,0,0,2,2025/07/02 15:49:56
mcll6gl3azf90l1dyb.wee,3,7,0,6,1,100,0,0,6,2025/07/02 15:50:22
mcll6gl3azf90l1dyb.wee,5,7,6,0,13,50,0,0,4,2025/07/02 15:50:53
mcll6gl3azf90l1dyb.wee,12,7,3,3,7,60,0,0,5,2025/07/02 15:51:28
mcll6gl3azf90l1dyb.wee,9,6,6,0,12,50,0,0,1,2025/07/02 15:51:51
mcll5ry0686i2m8pyy.i,12,7,6,0,13,50,0,1,4,2025/07/02 15:48:57
mcll5ry0686i2m8pyy.i,6,6,3,3,6,25,0,1,2,2025/07/02 15:49:42
mcll5ry0686i2m8pyy.i,3,7,0,6,1,1,0,1,6,2025/07/02 15:50:16
mcll5ry0686i2m8pyy.i,1,6,6,0,12,50,0,1,1,2025/07/02 15:50:50
mcll5ry0686i2m8pyy.i,5,6,0,6,0,0,0,1,3,2025/07/02 15:51:23
mcll5ry0686i2m8pyy.i,11,7,3,3,7,50,0,1,5,2025/07/02 15:51:54
mcllibvr9e05yx24fh.i,9,7,0,6,1,5,1,1,6,2025/07/02 15:49:40
mcllibvr9e05yx24fh.i,2,6,6,0,12,75,1,1,1,2025/07/02 15:50:08
mcllibvr9e05yx24fh.i,8,6,3,3,6,35,1,1,2,2025/07/02 15:50:35
mcllibvr9e05yx24fh.i,6,6,0,6,0,0,1,1,3,2025/07/02 15:51:01
mcllibvr9e05yx24fh.i,12,7,3,3,7,60,1,1,5,2025/07/02 15:51:41
mcllibvr9e05yx24fh.i,7,7,6,0,13,60,1,1,4,2025/07/02 15:51:59
mcll7g1wnjo34rftxf,7,6,6,0,12,43,0,0,1,2025/07/02 15:50:25
mcll7g1wnjo34rftxf,4,6,3,3,6,48,0,0,2,2025/07/02 15:50:52
mcll7g1wnjo34rftxf,3,7,0,6,1,9,0,0,6,2025/07/02 15:51:12
mcll7g1wnjo34rftxf,6,7,3,3,7,54,0,0,5,2025/07/02 15:51:33
mcll7g1wnjo34rftxf,9,6,0,6,0,0,0,0,3,2025/07/02 15:52:01
mcll7g1wnjo34rftxf,8,7,6,0,13,57,0,0,4,2025/07/02 15:52:37
mcll7my7at5u4pncux,3,6,0,6,0,0,0,1,3,2025/07/02 15:49:51
mcll7my7at5u4pncux,4,6,3,3,6,40,0,1,2,2025/07/02 15:50:34
mcll7my7at5u4pncux,12,7,3,3,7,70,0,1,5,2025/07/02 15:51:15
mcll7my7at5u4pncux,6,7,6,0,13,60,0,1,4,2025/07/02 15:51:56
mcll7my7at5u4pncux,10,6,6,0,12,50,0,1,1,2025/07/02 15:52:23
mcll7my7at5u4pncux,7,7,0,6,1,18,0,1,6,2025/07/02 15:52:52
mcll5i6tngqzd7yacu,9,6,6,0,12,60,0,0,1,2025/07/02 15:51:16
mcll5i6tngqzd7yacu,12,7,3,3,7,38,0,0,5,2025/07/02 15:51:38
mcll5i6tngqzd7yacu,8,6,0,6,0,0,0,0,3,2025/07/02 15:51:56
mcll5i6tngqzd7yacu,10,7,0,6,1,10,0,0,6,2025/07/02 15:52:23
mcll5i6tngqzd7yacu,6,6,3,3,6,33,0,0,2,2025/07/02 15:52:38
mcll5i6tngqzd7yacu,11,7,6,0,13,44,0,0,4,2025/07/02 15:52:55
mcllbat1t0udyejp68.ass,3,6,6,0,12,65,0,1,1,2025/07/02 15:51:03
mcllbat1t0udyejp68.ass,2,7,6,0,13,65,0,1,4,2025/07/02 15:51:30
mcllbat1t0udyejp68.ass,10,7,0,6,1,10,0,1,6,2025/07/02 15:51:50
mcllbat1t0udyejp68.ass,6,6,3,3,6,50,0,1,2,2025/07/02 15:52:13
mcllbat1t0udyejp68.ass,4,6,0,6,0,0,0,1,3,2025/07/02 15:52:31
mcllbat1t0udyejp68.ass,7,7,3,3,7,50,0,1,5,2025/07/02 15:52:59
mclle2spltt3ajqc4m.wee,11,6,0,6,0,100,1,0,3,2025/07/02 15:50:58
mclle2spltt3ajqc4m.wee,8,7,3,3,7,70,1,0,5,2025/07/02 15:51:20
mclle2spltt3ajqc4m.wee,4,7,0,6,1,70,1,0,6,2025/07/02 15:51:52
mclle2spltt3ajqc4m.wee,10,6,3,3,6,60,1,0,2,2025/07/02 15:52:15
mclle2spltt3ajqc4m.wee,9,6,6,0,12,60,1,0,1,2025/07/02 15:52:32
mclle2spltt3ajqc4m.wee,12,7,6,0,13,55,1,0,4,2025/07/02 15:52:59
mcll7k4xxus6re6pgl.sss,4,7,3,3,7,80,0,0,5,2025/07/02 15:50:21
mcll7k4xxus6re6pgl.sss,8,7,6,0,13,75,0,0,4,2025/07/02 15:50:59
mcll7k4xxus6re6pgl.sss,9,6,0,6,0,100,0,0,3,2025/07/02 15:51:53
mcll7k4xxus6re6pgl.sss,2,7,0,6,1,100,0,0,6,2025/07/02 15:52:18
mcll7k4xxus6re6pgl.sss,6,6,6,0,12,50,0,0,1,2025/07/02 15:52:37
mcll7k4xxus6re6pgl.sss,10,6,3,3,6,65,0,0,2,2025/07/02 15:53:02
mcll7l8t73kp42x45p,9,7,0,6,1,10,0,0,6,2025/07/02 15:50:39
mcll7l8t73kp42x45p,4,6,6,0,12,60,0,0,1,2025/07/02 15:51:10
mcll7l8t73kp42x45p,1,7,3,3,7,40,0,0,5,2025/07/02 15:51:34
mcll7l8t73kp42x45p,11,6,3,3,6,30,0,0,2,2025/07/02 15:51:57
mcll7l8t73kp42x45p,7,7,6,0,13,45,0,0,4,2025/07/02 15:52:43
mcll7l8t73kp42x45p,10,6,0,6,0,0,0,0,3,2025/07/02 15:53:00
mcll5n2tno4ajmj2cj.sss,5,6,0,6,0,0,0,0,3,2025/07/02 15:49:38
mcll5n2tno4ajmj2cj.sss,2,6,3,3,6,40,0,0,2,2025/07/02 15:50:16
mcll5n2tno4ajmj2cj.sss,1,7,6,0,13,60,0,0,4,2025/07/02 15:51:12
mcll5n2tno4ajmj2cj.sss,12,7,0,6,1,10,0,0,6,2025/07/02 15:51:43
mcll5n2tno4ajmj2cj.sss,7,7,3,3,7,60,0,0,5,2025/07/02 15:52:27
mcll5n2tno4ajmj2cj.sss,10,6,6,0,12,50,0,0,1,2025/07/02 15:53:06
mcll63uzmmcu60sol7,11,6,0,6,0,0,0,0,3,2025/07/02 15:50:17
mcll63uzmmcu60sol7,10,7,6,0,13,52,0,0,4,2025/07/02 15:50:51
mcll63uzmmcu60sol7,12,6,6,0,12,50,0,0,1,2025/07/02 15:51:24
mcll63uzmmcu60sol7,4,7,3,3,7,20,0,0,5,2025/07/02 15:51:58
mcll63uzmmcu60sol7,8,7,0,6,1,5,0,0,6,2025/07/02 15:52:20
mcll63uzmmcu60sol7,7,6,3,3,6,12,0,0,2,2025/07/02 15:52:50
mcll8qiatel5yqpclxq,11,7,3,3,7,69,1,1,5,2025/07/02 15:45:27
mcll8qiatel5yqpclxq,3,7,0,6,1,17,1,1,6,2025/07/02 15:48:01
mcll8qiatel5yqpclxq,7,6,6,0,12,58,1,1,1,2025/07/02 15:49:42
mcll8qiatel5yqpclxq,4,6,0,6,0,0,1,1,3,2025/07/02 15:50:26
mcll8qiatel5yqpclxq,6,7,6,0,13,56,1,1,4,2025/07/02 15:52:00
mcll8qiatel5yqpclxq,1,6,3,3,6,50,1,1,2,2025/07/02 15:53:21
mcll8igionx3zx5igc.sss,5,6,0,6,0,0,0,1,3,2025/07/02 15:51:07
mcll8igionx3zx5igc.sss,10,6,3,3,6,50,0,1,2,2025/07/02 15:51:35
mcll8igionx3zx5igc.sss,3,7,6,0,13,72,0,1,4,2025/07/02 15:52:14
mcll8igionx3zx5igc.sss,7,6,6,0,12,60,0,1,1,2025/07/02 15:52:42
mcll8igionx3zx5igc.sss,11,7,0,6,1,-5,0,1,6,2025/07/02 15:53:24
mcll8igionx3zx5igc.sss,6,7,3,3,7,-30,0,1,5,2025/07/02 15:54:09
mcllb27o8tzti74md4,9,7,6,0,13,40,0,0,4,2025/07/02 15:52:26
mcllb27o8tzti74md4,1,6,0,6,0,70,0,0,3,2025/07/02 15:52:50
mcllb27o8tzti74md4,3,7,3,3,7,80,0,0,5,2025/07/02 15:53:12
mcllb27o8tzti74md4,11,6,3,3,6,60,0,0,2,2025/07/02 15:53:33
mcllb27o8tzti74md4,6,6,6,0,12,75,0,0,1,2025/07/02 15:53:51
mcllb27o8tzti74md4,4,7,0,6,1,21,0,0,6,2025/07/02 15:54:16
mcllcs7ec11q9tcwbm.i,7,7,6,0,13,80,0,1,4,2025/07/02 15:52:45
mcllcs7ec11q9tcwbm.i,12,6,6,0,12,50,0,1,1,2025/07/02 15:53:08
mcllcs7ec11q9tcwbm.i,10,6,0,6,0,0,0,1,3,2025/07/02 15:53:28
mcllcs7ec11q9tcwbm.i,2,6,3,3,6,30,0,1,2,2025/07/02 15:53:50
mcllcs7ec11q9tcwbm.i,8,7,3,3,7,60,0,1,5,2025/07/02 15:54:03
mcllcs7ec11q9tcwbm.i,6,7,0,6,1,15,0,1,6,2025/07/02 15:54:21
mcll6mo2fmxw9hy2cr.i,5,7,6,0,13,85,0,1,4,2025/07/02 15:52:05
mcll6mo2fmxw9hy2cr.i,10,7,0,6,1,0,0,1,6,2025/07/02 15:52:30
mcll6mo2fmxw9hy2cr.i,9,6,3,3,6,20,0,1,2,2025/07/02 15:53:05
mcll6mo2fmxw9hy2cr.i,11,6,6,0,12,50,0,1,1,2025/07/02 15:53:33
mcll6mo2fmxw9hy2cr.i,7,7,3,3,7,15,0,1,5,2025/07/02 15:54:09
mcll6mo2fmxw9hy2cr.i,4,6,0,6,0,0,0,1,3,2025/07/02 15:54:27
mcllc2b6t7ytoskbnv,4,7,6,0,13,60,0,0,4,2025/07/02 15:52:26
mcllc2b6t7ytoskbnv,3,6,0,6,0,0,0,0,3,2025/07/02 15:52:49
mcllc2b6t7ytoskbnv,12,7,3,3,7,40,0,0,5,2025/07/02 15:53:21
mcllc2b6t7ytoskbnv,1,6,3,3,6,60,0,0,2,2025/07/02 15:54:01
mcllc2b6t7ytoskbnv,5,6,6,0,12,50,0,0,1,2025/07/02 15:54:22
mcllc2b6t7ytoskbnv,10,7,0,6,1,15,0,0,6,2025/07/02 15:54:55
mcllm5t1mi2e7z7ywo.3ll,1,7,6,0,13,55,1,0,4,2025/07/02 15:52:31
mcllm5t1mi2e7z7ywo.3ll,5,6,6,0,12,50,1,0,1,2025/07/02 15:52:57
mcllm5t1mi2e7z7ywo.3ll,7,6,0,6,0,0,1,0,3,2025/07/02 15:53:18
mcllm5t1mi2e7z7ywo.3ll,2,6,3,3,6,70,1,0,2,2025/07/02 15:53:39
mcllm5t1mi2e7z7ywo.3ll,6,7,0,6,1,100,1,0,6,2025/07/02 15:53:59
mcllm5t1mi2e7z7ywo.3ll,12,7,3,3,7,80,1,0,5,2025/07/02 15:54:49
mcll7ucumfq161wvm0.sss,9,7,3,3,7,50,0,0,5,2025/07/02 15:51:32
mcll7ucumfq161wvm0.sss,6,7,6,0,13,56,0,0,4,2025/07/02 15:52:08
mcll7ucumfq161wvm0.sss,2,7,0,6,1,13,0,0,6,2025/07/02 15:53:04
mcll7ucumfq161wvm0.sss,10,6,6,0,12,50,0,0,1,2025/07/02 15:53:32
mcll7ucumfq161wvm0.sss,3,6,3,3,6,35,0,0,2,2025/07/02 15:54:22
mcll7ucumfq161wvm0.sss,11,6,0,6,0,0,0,0,3,2025/07/02 15:54:52
mcll7edcq3bpx0q09y,6,7,0,6,1,95,1,1,6,2025/07/02 15:44:20
mcll7edcq3bpx0q09y,3,6,6,0,12,50,1,1,1,2025/07/02 15:45:38
mcll7edcq3bpx0q09y,8,7,3,3,7,65,1,1,5,2025/07/02 15:48:45
mcll7edcq3bpx0q09y,9,6,0,6,0,0,1,1,3,2025/07/02 15:49:45
mcll7edcq3bpx0q09y,10,7,6,0,13,54,1,1,4,2025/07/02 15:52:07
mcll7edcq3bpx0q09y,1,6,3,3,6,50,1,1,2,2025/07/02 15:55:06
mcllmap6dy1q2pjwoh,8,7,3,3,7,75,1,0,5,2025/07/02 15:52:05
mcllmap6dy1q2pjwoh,3,6,6,0,12,66,1,0,1,2025/07/02 15:52:25
mcllmap6dy1q2pjwoh,1,7,6,0,13,77,1,0,4,2025/07/02 15:52:51
mcllmap6dy1q2pjwoh,12,6,3,3,6,38,1,0,2,2025/07/02 15:53:10
mcllmap6dy1q2pjwoh,4,7,0,6,1,25,1,0,6,2025/07/02 15:53:36
mcllmap6dy1q2pjwoh,7,6,0,6,0,-26,1,0,3,2025/07/02 15:53:59
mcllpifgvj82skgv0j,11,7,6,0,13,70,1,1,4,2025/07/02 15:54:34
mcllpifgvj82skgv0j,2,6,0,6,0,1,1,1,3,2025/07/02 15:54:48
mcllpifgvj82skgv0j,9,7,3,3,7,55,1,1,5,2025/07/02 15:55:08
mcllpifgvj82skgv0j,12,6,6,0,12,59,1,1,1,2025/07/02 15:55:16
mcllpifgvj82skgv0j,3,6,3,3,6,48,1,1,2,2025/07/02 15:55:36
mcllpifgvj82skgv0j,7,7,0,6,1,17,1,1,6,2025/07/02 15:56:06
mcllegdr0rb3wv31m4.3ll,7,7,3,3,7,70,0,0,5,2025/07/02 15:54:38
mcllegdr0rb3wv31m4.3ll,10,6,3,3,6,50,0,0,2,2025/07/02 15:54:59
mcllegdr0rb3wv31m4.3ll,5,7,0,6,1,100,0,0,6,2025/07/02 15:55:09
mcllegdr0rb3wv31m4.3ll,9,6,6,0,12,50,0,0,1,2025/07/02 15:55:30
mcllegdr0rb3wv31m4.3ll,3,6,0,6,0,0,0,0,3,2025/07/02 15:55:43
mcllegdr0rb3wv31m4.3ll,1,7,6,0,13,60,0,0,4,2025/07/02 15:56:12
mcll7z4qczwymqcdkx.i,5,7,3,3,7,60,0,1,5,2025/07/02 15:54:18
mcll7z4qczwymqcdkx.i,1,6,0,6,0,0,0,1,3,2025/07/02 15:54:40
mcll7z4qczwymqcdkx.i,4,7,6,0,13,70,0,1,4,2025/07/02 15:55:35
mcll7z4qczwymqcdkx.i,3,6,6,0,12,50,0,1,1,2025/07/02 15:56:01
mcll7z4qczwymqcdkx.i,2,7,0,6,1,20,0,1,6,2025/07/02 15:56:28
mcll7z4qczwymqcdkx.i,8,6,3,3,6,60,0,1,2,2025/07/02 15:57:22
mcllggn3tj8budljfi,2,7,3,3,7,35,0,0,5,2025/07/02 15:55:33
mcllggn3tj8budljfi,10,6,6,0,12,50,0,0,1,2025/07/02 15:55:53
mcllggn3tj8budljfi,11,7,0,6,1,0,0,0,6,2025/07/02 15:56:18
mcllggn3tj8budljfi,6,7,6,0,13,50,0,0,4,2025/07/02 15:56:42
mcllggn3tj8budljfi,9,6,0,6,0,0,0,0,3,2025/07/02 15:57:02
mcllggn3tj8budljfi,1,6,3,3,6,20,0,0,2,2025/07/02 15:57:22
mcll88l4qcxkx40mm3k.ee,5,7,6,0,13,55,0,0,4,2025/07/02 15:54:03
mcll88l4qcxkx40mm3k.ee,7,6,0,6,0,0,0,0,3,2025/07/02 15:54:55
mcll88l4qcxkx40mm3k.ee,1,7,0,6,1,10,0,0,6,2025/07/02 15:55:51
mcll88l4qcxkx40mm3k.ee,12,7,3,3,7,55,0,0,5,2025/07/02 15:56:25
mcll88l4qcxkx40mm3k.ee,2,6,3,3,6,50,0,0,2,2025/07/02 15:57:03
mcll88l4qcxkx40mm3k.ee,10,6,6,0,12,50,0,0,1,2025/07/02 15:57:26
mcll866ye6pylz01bw.ass,2,6,6,0,12,40,0,0,1,2025/07/02 15:54:02
mcll866ye6pylz01bw.ass,9,7,3,3,7,60,0,0,5,2025/07/02 15:54:58
mcll866ye6pylz01bw.ass,6,7,6,0,13,50,0,0,4,2025/07/02 15:55:36
mcll866ye6pylz01bw.ass,3,7,0,6,1,30,0,0,6,2025/07/02 15:56:02
mcll866ye6pylz01bw.ass,8,6,3,3,6,80,0,0,2,2025/07/02 15:57:02
mcll866ye6pylz01bw.ass,10,6,0,6,0,0,0,0,3,2025/07/02 15:58:10
mcll7awiiqdirr6496.p77,3,7,3,3,7,70,0,1,5,2025/07/02 15:56:51
mcll7awiiqdirr6496.p77,12,6,6,0,12,60,0,1,1,2025/07/02 15:57:16
mcll7awiiqdirr6496.p77,7,6,3,3,6,60,0,1,2,2025/07/02 15:57:43
mcll7awiiqdirr6496.p77,5,7,6,0,13,60,0,1,4,2025/07/02 15:57:54
mcll7awiiqdirr6496.p77,4,6,0,6,0,0,0,1,3,2025/07/02 15:58:10
mcll7awiiqdirr6496.p77,9,7,0,6,1,10,0,1,6,2025/07/02 15:58:31
mcll69xpg7665ebw41.sss,7,6,0,6,0,-76,0,1,3,2025/07/02 15:55:59
mcll69xpg7665ebw41.sss,4,7,3,3,7,65,0,1,5,2025/07/02 15:56:29
mcll69xpg7665ebw41.sss,12,6,3,3,6,50,0,1,2,2025/07/02 15:56:49
mcll69xpg7665ebw41.sss,9,7,6,0,13,70,0,1,4,2025/07/02 15:57:22
mcll69xpg7665ebw41.sss,2,7,0,6,1,-15,0,1,6,2025/07/02 15:58:13
mcll69xpg7665ebw41.sss,10,6,6,0,12,50,0,1,1,2025/07/02 15:58:38
mcll65paquk3clg5sn,1,7,0,6,1,34,0,1,6,2025/07/02 15:57:49
mcll65paquk3clg5sn,5,6,3,3,6,60,0,1,2,2025/07/02 15:58:11
mcll65paquk3clg5sn,4,6,6,0,12,70,0,1,1,2025/07/02 15:58:37
mcll65paquk3clg5sn,8,7,6,0,13,61,0,1,4,2025/07/02 15:59:18
mcll65paquk3clg5sn,10,6,0,6,0,0,0,1,3,2025/07/02 15:59:50
mcll65paquk3clg5sn,9,7,3,3,7,68,0,1,5,2025/07/02 16:00:12
mcllmuryujcal0yqid.lll,8,7,6,0,13,62,0,1,4,2025/07/02 15:58:44
mcllmuryujcal0yqid.lll,11,6,3,3,6,39,0,1,2,2025/07/02 15:59:01
mcllmuryujcal0yqid.lll,9,7,0,6,1,10,0,1,6,2025/07/02 15:59:25
mcllmuryujcal0yqid.lll,12,6,0,6,0,0,0,1,3,2025/07/02 15:59:43
mcllmuryujcal0yqid.lll,5,6,6,0,12,60,0,1,1,2025/07/02 16:00:01
mcllmuryujcal0yqid.lll,1,7,3,3,7,44,0,1,5,2025/07/02 16:00:19
mcllv4m90m0sa7y0bbx.ll,6,7,6,0,13,60,1,1,4,2025/07/02 15:59:22
mcllv4m90m0sa7y0bbx.ll,5,6,6,0,12,50,1,1,1,2025/07/02 15:59:48
mcllv4m90m0sa7y0bbx.ll,12,7,0,6,1,20,1,1,6,2025/07/02 16:00:16
mcllv4m90m0sa7y0bbx.ll,7,7,3,3,7,60,1,1,5,2025/07/02 16:00:42
mcllv4m90m0sa7y0bbx.ll,9,6,3,3,6,50,1,1,2,2025/07/02 16:01:28
mcllv4m90m0sa7y0bbx.ll,4,6,0,6,0,0,1,1,3,2025/07/02 16:01:50
mclldmkzp3xzpq2lkk.i,10,6,0,6,0,0,0,1,3,2025/07/02 15:57:42
mclldmkzp3xzpq2lkk.i,1,6,3,3,6,55,0,1,2,2025/07/02 15:59:01
mclldmkzp3xzpq2lkk.i,5,7,3,3,7,40,0,1,5,2025/07/02 16:00:01
mclldmkzp3xzpq2lkk.i,12,7,6,0,13,70,0,1,4,2025/07/02 16:00:51
mclldmkzp3xzpq2lkk.i,3,7,0,6,1,15,0,1,6,2025/07/02 16:02:09
mclldmkzp3xzpq2lkk.i,7,6,6,0,12,50,0,1,1,2025/07/02 16:02:51
mcllhtswk2ekv8wshn.eee,5,7,0,6,1,80,0,0,6,2025/07/02 16:00:16
mcllhtswk2ekv8wshn.eee,10,6,0,6,0,0,0,0,3,2025/07/02 16:00:45
mcllhtswk2ekv8wshn.eee,7,7,6,0,13,70,0,0,4,2025/07/02 16:01:33
mcllhtswk2ekv8wshn.eee,11,6,6,0,12,60,0,0,1,2025/07/02 16:02:04
mcllhtswk2ekv8wshn.eee,4,7,3,3,7,40,0,0,5,2025/07/02 16:02:31
mcllhtswk2ekv8wshn.eee,9,6,3,3,6,60,0,0,2,2025/07/02 16:03:28
